team,player
FC Basel,Afimico Pululu
FC Basel,Bernard Pulver
FC Basel,Alexandre Quennoz
FC Basel,Fritz Raas
FC Basel,Bruno Rahmen
FC Basel,Micha Rahmen
FC Basel,Patrick Rahmen
FC Basel,Ivan Rakitić
FC Basel,Peter Ramseier
FC Basel,Eric Rapo
FC Basel,Ivan Reimann
FC Basel,Christian Reinwald
FC Basel,Stefan Reisch
FC Basel,Alexandre Rey
FC Basel,Peter Riesterer
FC Basel,Dominik Ritter
FC Basel,Blás Riveros
FC Basel,Cristiano dos Santos Rodrigues
FC Basel,Julio Hernán Rossi
FC Basel,Eduardo Rubio
FC Basel,Karl Rudin
FC Basel,Eugen Rupf
FC Basel,Walter Rupprecht
FC Basel,Aleksandr Rytchkov
FC Basel,Behrang Safari
FC Basel,Attila Sahin
FC Basel,Serkan Şahin
FC Basel,Mohamed Salah
FC Basel,Mirko Salvi
FC Basel,Walter Samuel
FC Basel,Asif Šarić
FC Basel,Marco Sas
FC Basel,Dilaver Satılmış
FC Basel,Gastón Sauro
FC Basel,Nenad Savić
FC Basel,Agent Sawu
FC Basel,Alfréd Schaffer
FC Basel,Marco Schällibaum
FC Basel,Fabian Schär
FC Basel,Paul Schaub
FC Basel,Emanuel Schiess
FC Basel,Werner Schley
FC Basel,Carl Schloz
FC Basel,Dominik Schmid
FC Basel,Emil Schreyer
FC Basel,Markus Schupp
FC Basel,Pierre-André Schürmann
FC Basel,Pascal Schürpf
FC Basel,Karl Schneider
FC Basel,Adrian Sedlo
FC Basel,Admir Seferagić
FC Basel,Yao Junior Sènaya
FC Basel,Xherdan Shaqiri
FC Basel,Ike Shorunmu
FC Basel,Gerhard Siedl
FC Basel,Urs Siegenthaler
FC Basel,Antônio da Silva
FC Basel,Veljko Simić
FC Basel,Sehid Sinani
FC Basel,Giovanni Sio
FC Basel,André Sitek
FC Basel,Admir Smajić
FC Basel,Boris Smiljanić
FC Basel,Gordon Smith
FC Basel,Yann Sommer
FC Basel,Andraž Šporar
FC Basel,Renato Steffen
FC Basel,Ralph Steingruber
FC Basel,Markus Steinhöfer
FC Basel,Mile Sterjovski
FC Basel,Kurt Stettler
FC Basel,Valentin Stocker
FC Basel,Oliver Stöckli
FC Basel,Jörg Stohler
FC Basel,Gerhard Strack
FC Basel,Marco Streller
FC Basel,Nestor Subiat
FC Basel,Danijel Subotić
FC Basel,Marek Suchý
FC Basel,Jürgen Sundermann
FC Basel,V. Sundramoorthy
FC Basel,Urs Suter
FC Basel,Beat Sutter
FC Basel,Bruno Sutter
FC Basel,Samir Tabaković
FC Basel,Markus Tanner
FC Basel,Jean-Michel Tchouga
FC Basel,Fwayo Tembo
FC Basel,Ernst-Alfred Thalmann
FC Basel,Kurt Thalmann
FC Basel,Didier Tholot
FC Basel,Silvan Thüler
FC Basel,Adama Traoré
FC Basel,Marco Tschopp
FC Basel,Hervé Tum
FC Basel,Tician Tushi
FC Basel,Mario Uccella
FC Basel,Daniel Unal
FC Basel,Tomáš Vaclík
FC Basel,Germano Vailati
FC Basel,Hugh Vallance
FC Basel,Carlos Varela
FC Basel,Yves Vladislav
FC Basel,Valentin von der Mühll
FC Basel,Julian Vonmoos
FC Basel,Kay Voser
FC Basel,Stjepan Vuleta
FC Basel,Marco Walker
FC Basel,Mathias Walther
FC Basel,Uwe Wassmer
FC Basel,Hans Weber
FC Basel,Fridolin Wenger
FC Basel,Peter Wenger
FC Basel,Ferdinand Wesely
FC Basel,Stefan Wessels
FC Basel,Silvan Widmer
FC Basel,Sandro Wieser
FC Basel,Frank Wittmann
FC Basel,Ricky van Wolfswinkel
FC Basel,Karl Wunderle
FC Basel,Karl Wüthrich
FC Basel,Granit Xhaka
FC Basel,Taulant Xhaka
FC Basel,Hakan Yakin
FC Basel,Murat Yakin
FC Basel,Gilles Yapi Yapo
FC Basel,Ruedi Zahner
FC Basel,Carlos Zambrano
FC Basel,Reto Zanni
FC Basel,Ruedi Zbinden
FC Basel,Edon Zhegrova
FC Basel,Jacques Zoua
FC Basel,Pascal Zuberbühler
FC Basel,Dario Zuffi
FC Basel,Luca Zuffi
FC Basel,Marco Zwyssig
FC Sion,Ayoub Abdellaoui
FC Sion,Abedi
FC Sion,Robert Acquafresca
FC Sion,Adaílton
FC Sion,Joaquim Adão
FC Sion,Saidu Adeshina
FC Sion,Lakhdar Adjali
FC Sion,Adryan
FC Sion,Guilherme Afonso
FC Sion,Jocelyn Ahouéya
FC Sion,Aislan
FC Sion,Kanga Akalé
FC Sion,Chadrac Akolo
FC Sion,Stefano Albertoni
FC Sion,Jamal Alioui
FC Sion,Mattias Andersson
FC Sion,Claude Andrey
FC Sion,Ebenezer Assifuah
FC Sion,Roberto de Assis Moreira
FC Sion,Yao Aziawonou
FC Sion,Gustave Bahoken
FC Sion,Milenko Bajić
FC Sion,Miloš Bakrač
FC Sion,Mirsad Baljić
FC Sion,Jan Bamert
FC Sion,Anthony Bancarel
FC Sion,Juan Barbas
FC Sion,Umberto Barberis
FC Sion,Abiodun Baruwa
FC Sion,Vullnet Basha
FC Sion,Batata
FC Sion,Miladin Bečanović
FC Sion,Kervens Belfort
FC Sion,Nicky Beloko
FC Sion,Nicolas Beney
FC Sion,Owusu Benson
FC Sion,Jan Berger
FC Sion,Florian Berisha
FC Sion,Karim Bertelli
FC Sion,Beto
FC Sion,Olivier Biaggi
FC Sion,Miroslav Blažević
FC Sion,Arthur Boka
FC Sion,Christophe Bonvin
FC Sion,Fabrice Borer
FC Sion,Moez Bouakaz
FC Sion,Aziz Bouderbala
FC Sion,Raphael Rossi Branco
FC Sion,Georges Bregy
FC Sion,Julien Brellier
FC Sion,Jean-Paul Brigger
FC Sion,Mark Bright
FC Sion,Jason Buaillon
FC Sion,Yane Bugnard
FC Sion,Arnaud Bühler
FC Sion,Manuel Bühler
FC Sion,Patrick Bühlmann
FC Sion,Reto Burri
FC Sion,Johnson Bwalya
FC Sion,Euclides Cabral
FC Sion,Cacaio
FC Sion,Gabriel Calderón
FC Sion,Pascal Camadini
FC Sion,Carlitos
FC Sion,Carlos Manuel
FC Sion,Eduardo Carrasco
FC Sion,Abdul Carrupt
FC Sion,Gérard Castella
FC Sion,Hélder Castro
FC Sion,Benoît Cauet
FC Sion,Frédéric Chassot
FC Sion,Loïc Chatton
FC Sion,Adel Chedli
FC Sion,Tariq Chihab
FC Sion,Demetris Christofi
FC Sion,Gabriel Cichero
FC Sion,Elhadji Ciss
FC Sion,Néstor Clausen
FC Sion,Alexandre Clot
FC Sion,Lukáš Čmelík
FC Sion,Christian Colombo
FC Sion,Eray Cömert
FC Sion,Kévin Constant
FC Sion,Didier Crettenand
FC Sion,Franco Cucinotta
FC Sion,Matheus Cunha
FC Sion,Frederico Da Costa
FC Sion,Moustapha Dabo
FC Sion,Danilo Cirino de Oliveira
FC Sion,Nasser Daoudou
FC Sion,Oussama Darragi
FC Sion,Steven Deana
FC Sion,Mathieu Debonnaire
FC Sion,Florent Delay
FC Sion,Armand Deumi
FC Sion,Francesco Di Jorio
FC Sion,Emanuele Di Zenzo
FC Sion,Mohammed Diallo
FC Sion,Serey Dié
FC Sion,Federico Dimarco
FC Sion,Michael Dingsdag
FC Sion,Paulo Diogo
FC Sion,Moussa Djitté
FC Sion,Álvaro Domínguez
FC Sion,Jean-Claude Donzé
FC Sion,Svemir Đorđić
FC Sion,Ivan Đorić
FC Sion,Emiliano Dudar
FC Sion,Duško Đurišić
FC Sion,Vladimir Durković
FC Sion,Grégory Duruz
FC Sion,Eugène Ekobo
FC Sion,Jonas Elmer
FC Sion,Enílton
FC Sion,Norbert Eschmann
FC Sion,Jean-Jacques Eydelie
FC Sion,Timothy Fayulu
FC Sion,Matteo Fedele
FC Sion,Pascal Feindouno
FC Sion,Enes Fermino
FC Sion,Edimilson Fernandes
FC Sion,Gelson Fernandes
FC Sion,Kevin Fickentscher
FC Sion,Daniel Follonier
FC Sion,Yassin Fortuné
FC Sion,Sébastien Fournier
FC Sion,Vincent Fournier
FC Sion,Martin Fryand
FC Sion,Gabri García
FC Sion,Alain Gaspoz
FC Sion,Gennaro Gattuso
FC Sion,Alain Geiger
FC Sion,Bastien Geiger
FC Sion,Theofanis Gekas
FC Sion,Damien Germanier
FC Sion,Gaetano Giallanza
FC Sion,Stefan Glarner
FC Sion,José Gonçalves
FC Sion,David González
FC Sion,Marco Grassi
FC Sion,Xavier Gravelaine
FC Sion,Anto Grgić
FC Sion,Stéphane Grichting
FC Sion,Kamil Grosicki
FC Sion,Ibrahima Gueye
FC Sion,Essam El Hadary
FC Sion,Ovidiu Herea
FC Sion,Dominique Herr
FC Sion,Günther Herrmann
FC Sion,Marc Hodel
FC Sion,Michael Hofmann
FC Sion,Marc Hottiger
FC Sion,Cristian Ianu
FC Sion,Charly In-Albon
FC Sion,Patrick Isabella
FC Sion,Itaitinga
FC Sion,Furo Iyenemi
FC Sion,Pa Modou Jagne
FC Sion,Kali
FC Sion,Steffen Karl
FC Sion,Gaëtan Karlen
FC Sion,Gregory Karlen
FC Sion,Pajtim Kasami
FC Sion,Mikheil Kavelashvili
FC Sion,Billy Ketkeophomphone
FC Sion,Jared Khasa
FC Sion,Kléber Pereira
FC Sion,Benjamin Kololli
FC Sion,Antoine Kombouaré
FC Sion,Moussa Konaté
FC Sion,Xavier Kouassi
FC Sion,Burim Kukeli
FC Sion,Sanel Kuljić
FC Sion,Adrian Kunz
FC Sion,Jean-Pierre La Placa
FC Sion,Léo Lacroix
FC Sion,Kyle Lafferty
FC Sion,Yoann Langlet
FC Sion,Stephan Lehmann
FC Sion,Ermir Lenjani
FC Sion,Léo Itaperuna
FC Sion,Johnny Leoni
FC Sion,Johann Lonfat
FC Sion,Dennis Lota
FC Sion,Patrick Luan
FC Sion,Badile Lubamba
FC Sion,Nicolas Lüchinger
FC Sion,Vladan Lukić
FC Sion,Otto Luttrop
FC Sion,César M'Boma
FC Sion,Mobulu M'Futi
FC Sion,Quentin Maceiras
FC Sion,Anthony Maisonnial
FC Sion,Giuseppe Manfreda
FC Sion,Mathieu Manset
FC Sion,Lav Mantula
FC Sion,Nicolas Marazzi
FC Sion,Xavier Margairaz
FC Sion,Marcus Marin
FC Sion,Nicolas Marin
FC Sion,André Marques
FC Sion,Aleksandr Maslov
FC Sion,Christ Mbondi
FC Sion,Ilombe Mboyo
FC Sion,Yancoub Meité
FC Sion,Maurizio Melina
FC Sion,Sébastien Meoli
FC Sion,Frédéric Meyrieu
FC Sion,Mirsad Mijadinoski
FC Sion,Nikola Milosavljevic
FC Sion,Milton Luiz de Souza Filho
FC Sion,Aleksandar Mitreski
FC Sion,Anton Mitryushkin
FC Sion,Yusuf Mohamed
FC Sion,Olivier Monterrubio
FC Sion,Lionel Moret
FC Sion,Bruno Morgado
FC Sion,Michel Morganella
FC Sion,Michele Morganella
FC Sion,Heinz Moser
FC Sion,Sylvain Moukwelle
FC Sion,Émile Mpenza
FC Sion,Dragan Mrđa
FC Sion,Geoffrey Mujangi Bia
FC Sion,Neil Murray
FC Sion,Mario Mutsch
FC Sion,Freddy Mveng
FC Sion,Ilija Najdoski
FC Sion,Yannick N'Djeng
FC Sion,Birama Ndoye
FC Sion,André Luís Neitzke
FC Sion,Allan Nielsen
FC Sion,Obinna Nwaneri
FC Sion,Goran Obradović
FC Sion,George Ogăraru
FC Sion,Manfred Oggier
FC Sion,Samuel Ojong
FC Sion,David Orlando
FC Sion,Ahmed Ouattara
FC Sion,Ahmet Özcan
FC Sion,Paíto
FC Sion,Darko Pančev
FC Sion,Marco Pascolo
FC Sion,Paulo Ricardo
FC Sion,Vladimir Petković
FC Sion,Philippe
FC Sion,Blaise Piffaretti
FC Sion,Aimery Pinga
FC Sion,João Manuel Pinto
FC Sion,Julien Poueys
FC Sion,Aleksandar Prijović
FC Sion,Daniel Puce
FC Sion,Alexandre Quennoz
FC Sion,René-Pierre Quentin
FC Sion,Yvan Quentin
FC Sion,Jaime Patricio Ramírez
FC Sion,Pedro Antonio Ramírez
FC Sion,Alberto Regazzoni
FC Sion,Franck Renou
FC Sion,Michel Renquin
FC Sion,Virgile Reset
FC Sion,Alexandre Rey
FC Sion,Jean-Claude Richard
FC Sion,Bigambo Rochat
FC Sion,Rodrigo
FC Sion,Slobodan Rojević
FC Sion,Peter Rösch
FC Sion,Steve Rouiller
FC Sion,Vincent Rüfli
FC Sion,Jean Ruiz
FC Sion,Álvaro Saborío
FC Sion,Vero Salatić
FC Sion,Wilfried Sanou
FC Sion,Stéphane Sarni
FC Sion,Anthony Sauthier
FC Sion,Michel Sauthier
FC Sion,Marco Schneuwly
FC Sion,Pierre-André Schürmann
FC Sion,Fernando Screpis
FC Sion,Gerardo Seoane
FC Sion,Robert Servín
FC Sion,Vincent Sierro
FC Sion,Dany da Silva
FC Sion,Giovanni Sio
FC Sion,Asim Škaljić
FC Sion,Alex Song
FC Sion,Luís Carlos Lima de Souza
FC Sion,Oliver Stöckli
FC Sion,Alexander Succar
FC Sion,Patrick Sylvestre
FC Sion,Maki Tall
FC Sion,Jérémy Taravel
FC Sion,Frédéric Tatarian
FC Sion,Jean-Pierre Tcheutchoua
FC Sion,Julio Tejeda
FC Sion,Didier Tholot
FC Sion,Léonard Thurre
FC Sion,Bastien Toma
FC Sion,Marko Topić
FC Sion,Mohamed Traoré
FC Sion,Geoffrey Tréand
FC Sion,Serge Trinchero
FC Sion,Enzo Trossero
FC Sion,Luka Tudor
FC Sion,Túlio Maravilha
FC Sion,Hervé Tum
FC Sion,Roberts Uldriķis
FC Sion,Germano Vailati
FC Sion,Vilmos Vanczák
FC Sion,Matteo Vanetta
FC Sion,Andris Vaņins
FC Sion,Max Veloso
FC Sion,Philippe Vercruysse
FC Sion,Blagoje Vidinić
FC Sion,Aurelio Vidmar
FC Sion,Dario Vidošić
FC Sion,Roland Vieira
FC Sion,Ottó Vincze
FC Sion,Paulo Vogt
FC Sion,Kay Voser
FC Sion,Anton Weibel
FC Sion,Raphaël Wicky
FC Sion,Stefan Wolf
FC Sion,Sébastien Wüthrich
FC Sion,Ahmed Yahiaoui
FC Sion,Ishmael Yartey
FC Sion,Jean-Jacques Yemweni
FC Sion,Josephus Yenay
FC Sion,Karim Yoda
FC Sion,Zbigniew Zakrzewski
FC Sion,Fabrizio Zambrella
FC Sion,Martin Zeman
FC Sion,Zhang Jiaqi
FC Sion,Reto Ziegler
FC Sion,Christian Zock
FC Sion,Elsad Zverotić
FC Thun,Silvan Aegerter
FC Thun,Ahmed Mohamed Ahmed
FC Thun,Stephan Andrist
FC Thun,António Carlos dos Santos
FC Thun,Marco Aratore
FC Thun,Yao Aziawonou
FC Thun,Ibrahima Ba
FC Thun,Erwin Ballabio
FC Thun,Walter Balmer
FC Thun,Roland Bättig
FC Thun,Alain Baumann
FC Thun,Patrick Baumann
FC Thun,Erol Bekir
FC Thun,Johan Berisha
FC Thun,Tiago Bernardini
FC Thun,Patrick Bettoni
FC Thun,Heinz Bigler
FC Thun,Kevin Bigler
FC Thun,David Blumer
FC Thun,Christ Bongo
FC Thun,Sabri Boumelaha
FC Thun,Sid-Ahmed Bouziane
FC Thun,Roman Buess
FC Thun,Julian Bühler
FC Thun,Franz Burgmeier
FC Thun,Nicolas Bürgy
FC Thun,Marco Bürki
FC Thun,Roman Bürki
FC Thun,Luís Calapes
FC Thun,Carlinhos
FC Thun,Ariel Carreño
FC Thun,Miguel Castroman
FC Thun,Önder Çengel
FC Thun,Pascal Cerrone
FC Thun,Saleh Chihadeh
FC Thun,Fabio Coltorti
FC Thun,David Da Costa
FC Thun,Moreno Costanzo
FC Thun,Muhamed Demiri
FC Thun,Armand Deumi
FC Thun,João Paulo di Fabio
FC Thun,Pietro Di Nardo
FC Thun,Lukáš Došek
FC Thun,Dudu Mineiro
FC Thun,Grégory Duruz
FC Thun,Omer Dzonlagic
FC Thun,Mickaël Facchinetti
FC Thun,Guillaume Faivre
FC Thun,Christian Fassnacht
FC Thun,Kenan Fatkič
FC Thun,Pape Omar Faye
FC Thun,Nelson Ferreira
FC Thun,Alexander Frei
FC Thun,David Frey
FC Thun,Roman Friedli
FC Thun,Gianluca Frontino
FC Thun,Sandro Galli
FC Thun,Ervin Gashi
FC Thun,Cyrill Gasser
FC Thun,Joël Geissmann
FC Thun,Roy Gelmi
FC Thun,Gelson Rodrigues
FC Thun,Andres Gerber
FC Thun,Saïf Ghezal
FC Thun,Stefan Glarner
FC Thun,José Gonçalves
FC Thun,Alexander David González
FC Thun,Ľubomír Guldan
FC Thun,Samet Gündüz
FC Thun,Marco Hämmerli
FC Thun,Dennis Hediger
FC Thun,Nias Hefti
FC Thun,Alejandro Henzi
FC Thun,Andreas Hirzel
FC Thun,Selver Hodžić
FC Thun,Nicolas Hunziker
FC Thun,Robin Huser
FC Thun,Sandro Iashvili
FC Thun,Eldin Jakupović
FC Thun,Vedran Ješe
FC Thun,Sven Joss
FC Thun,Marinko Jurendic
FC Thun,Chris Kablan
FC Thun,Andrija Kaluđerović
FC Thun,Gaëtan Karlen
FC Thun,Gregory Karlen
FC Thun,Erhan Kavak
FC Thun,Mario Kirev
FC Thun,Timm Klose
FC Thun,Miloš Krstić
FC Thun,Stjepan Kukuruzović
FC Thun,Baykal Kulaksızoğlu
FC Thun,Hanspeter Latour
FC Thun,Sandro Lauper
FC Thun,Leandro Fonseca
FC Thun,Leandro Vieira
FC Thun,Christian Leite
FC Thun,Darío Lezcano
FC Thun,Fabian Lokaj
FC Thun,Daniel Lopar
FC Thun,Mauro Lustrinelli
FC Thun,Benjamin Lüthi
FC Thun,Cássio Magalhães
FC Thun,Juho Mäkelä
FC Thun,Marco Mangold
FC Thun,Jérémy Manière
FC Thun,Ivan Markovic
FC Thun,Josef Martínez
FC Thun,Darko Matić
FC Thun,Ferid Matri
FC Thun,Ljubo Milicevic
FC Thun,Giuseppe Morello
FC Thun,Heinz Moser
FC Thun,Ridge Munsy
FC Thun,Markus Neumayr
FC Thun,Anatole Ngamukol
FC Thun,Adrian Nikçi
FC Thun,Đorđe Nikolić
FC Thun,Ari Nyman
FC Thun,Samuel Ojong
FC Thun,Alen Orman
FC Thun,David Pallas
FC Thun,Marco Parnela
FC Thun,Norman Peyretti
FC Thun,Adriano Pimenta
FC Thun,Alain Portmann
FC Thun,Nick Proschwitz
FC Thun,Mario Raimondi
FC Thun,Milaim Rama
FC Thun,Simone Rapp
FC Thun,Thomas Reinmann
FC Thun,Pascal Renfer
FC Thun,Michel Renggli
